country,question_id,dimension,question,query_no,query,search_language,rank,title,url,snippet,published_date,provider
Estonia,P1,Policy,"Is there a national open data policy in your country and, if your country is an EU Member State, does this include a national legislation for the transposition of the Open Data Directive?

For Explanation:
* If yes, please provide (1) the URL and (2) title of the policy document and (3) briefly describe.
* If ‘other’, please provide (1) a brief explanation to support your answer choice and (2) provide the URL and indicate the policy section which explicitly references open data.",3,Eesti avaliku sektori avatud andmete strateegia ametlik dokument,Estonian,8,EESTI: ANDMETEENUSED ANDMEAIDA PILVETEENUSE OSTMINE,https://riigihanked.riik.ee/rhr/api/public/v1/notice/4431838/html,"# EESTI: ANDMETEENUSEDANDMEAIDA PILVETEENUSE OSTMINE
...
Lepingu sõlmimise või kontsessiooni andmise teade – üldkord
...
## 1. Hankija
...
Ametlik nimi: AKTSIASELTS EESTI LOTO
...
Ostja õiguslik vorm: Avalik-õiguslik isik
...
Hankija tegevus: Vaba aeg, kultuur ja religioon
...
## 2. Menetlus
...
Pealkiri: Andmeaida pilveteenuse ostmine
...
## 5. Osa
...
ida pilveteen
...
andmeaida pilveteenuse ostmine hanke tehn
...
5.1.
...
### 5.1.6 Üldine teave
...
### 5.1.7 Strateegilised hanked
...
6 Lisateave
...
Organisatsioon
...
lisateavet hankemen
...
AKTSIASELTS EESTI LOTO
...
## 6. Tulemused
...
## 8. Organisatsioonid
...
Ametlik nimi: AKTSIASELTS EESTI LOTO
...
## 11. Teave teate kohta
...
Vormi liik:
...
Teate liik: Lepingu sõlmimise või kontsessiooni andmise teade – üldkord",,exa
Estonia,P1,Policy,"Is there a national open data policy in your country and, if your country is an EU Member State, does this include a national legislation for the transposition of the Open Data Directive?

For Explanation:
* If yes, please provide (1) the URL and (2) title of the policy document and (3) briefly describe.
* If ‘other’, please provide (1) a brief explanation to support your answer choice and (2) provide the URL and indicate the policy section which explicitly references open data.",4,Estonia national open data policy legislation transposition Open Data Directive,Estonian,1,Avaleht | Eesti Vabariigi Valitsus,http://gov.ee/,Governance agreement Kriis.ee About Brexit President The Parliament of Estonia Estonian Legislation,,exa
Estonia,P1,Policy,"Is there a national open data policy in your country and, if your country is an EU Member State, does this include a national legislation for the transposition of the Open Data Directive?

For Explanation:
* If yes, please provide (1) the URL and (2) title of the policy document and (3) briefly describe.
* If ‘other’, please provide (1) a brief explanation to support your answer choice and (2) provide the URL and indicate the policy section which explicitly references open data.",4,Estonia national open data policy legislation transposition Open Data Directive,Estonian,2,11 firsts from Estonia – one of the most innovative countries,https://www.e-resident.gov.ee/blog/posts/firsts-from-estonia/,"Estonia launched its X-Road data platform in 2001, enabling secure, decentralised data exchange between public and private-sector institutions. It’s the silent infrastructure that powers Estonia’s 100% digital government.
...
In 2012, Estonia became the first country to deploy blockchain-type technology to secure public-sector data. From that year onward, all data exchanges on the X-Road platform have been cryptographically timestamped to guarantee data integrity.
...
digital signatures and
...
encryption. It supports
...
model for other digitally innovative countries to
...
In 2017, Estonia became the first country to open a data embassy as part of its national digital resilience strategy. The Data Embassy is a secure data centre located in Luxembourg. It hosts backups of essential state systems and registries, ensuring digital continuity of critical services in the event of a major crisis, cyberattack or physical disruption.
...
Although the Data Embassy is located outside Estonia’s borders, it is granted sovereign status thanks to a bilateral agreement with Luxembourg. The data inside is protected using the
...
high security and integrity standards as in Estonia, including encryption and strict access control.
...
### 2001 – X-Road national data exchange platform
...
First secure decentralised data exchange system between public and private sectors – still the backbone of Estonia’s digital services.
...
### 2017 – First data embassy (
...
Estonia backs up government data in a foreign country under its own jurisdiction – guaranteeing service continuity.",2025-12-30T21:21:46.000Z,exa
Estonia,P1,Policy,"Is there a national open data policy in your country and, if your country is an EU Member State, does this include a national legislation for the transposition of the Open Data Directive?

For Explanation:
* If yes, please provide (1) the URL and (2) title of the policy document and (3) briefly describe.
* If ‘other’, please provide (1) a brief explanation to support your answer choice and (2) provide the URL and indicate the policy section which explicitly references open data.",4,Estonia national open data policy legislation transposition Open Data Directive,Estonian,3,Key facts about Estonia for partners and investors – Knowledge base,https://learn.e-resident.gov.ee/hc/en-gb/articles/40427590348817-Key-facts-about-Estonia-for-partners-and-investors,"The official language is Estonian, which is a Finno-Ugric language closely related to Finnish and Hungarian. However, most Estonians are fluent in English and almost all Estonian public services and legislation, especially those related to business, are fully available in English.
...
Estonia continues to be a frontrunner in digital innovation and e-governance since the late 1990s. Learn more about the history and the story of the creation of a digital society on the home page of the e-Estonia Briefing Centre. If you are interested in the story about the creation of the e-Residency programme, please visit the e-Residency website.
...
E-residents have access to a wide variety of statistical data and research, showcasing the transparency and free access to information of the digital state. This includes:
...
| Statistics Estonia | As the main data competence centre in Estonia, Statistics Estonia’s database includes economic indicators as well as a variety of other statistics about Estonia. They also have visualised dashboards for thematic overviews, such as economic and business sector specific overviews and much more. |",,exa
Estonia,P1,Policy,"Is there a national open data policy in your country and, if your country is an EU Member State, does this include a national legislation for the transposition of the Open Data Directive?

For Explanation:
* If yes, please provide (1) the URL and (2) title of the policy document and (3) briefly describe.
* If ‘other’, please provide (1) a brief explanation to support your answer choice and (2) provide the URL and indicate the policy section which explicitly references open data.",4,Estonia national open data policy legislation transposition Open Data Directive,Estonian,4,Responsibilities of e-residents,https://www.e-resident.gov.ee/blog/posts/responsibilities-of-e-residents/,"Fifth, an e-Residency digital ID provides many benefits, but it is also an official Government document, which comes with legal duties. Familiarise yourself with the Identity Documents Act- the relevant Estonian legal code associated with holding a digital ID - as well as any associated activities you plan on undertaking as an e-⁠resident in Estonia. To get started, our Knowledge Base and State Portal are excellent resources.
...
Other responsibilities may include obtaining specific business licenses depending on your company’s activities and submitting data to Statistics Estonia if requested. These steps ensure compliance with national statistical requirements and help maintain the integrity of the e-⁠Residency programme.
...
Understanding and adhering to these responsibilities not only ensures a seamless experience as an e-⁠resident but also plays a crucial role in maintaining the integrity of Estonia’s transparent and accessible digital infrastructure for future participants. As you plan for the growth of your business, Estonia offers a compelling foundation, with its commitment to a secure, trustworthy business environment. The country’s alignment with the European Union, coupled with its advanced digital landscape and emphasis on secure data handling, makes it an ideal hub for your operations to thrive, expand, and engage on a global scale. By fulfilling your obligations as an e-⁠resident, you contribute to sustaining this forward-thinking ecosystem that benefits businesses worldwide.",2024-09-12T09:28:58.000Z,exa
Estonia,P1,Policy,"Is there a national open data policy in your country and, if your country is an EU Member State, does this include a national legislation for the transposition of the Open Data Directive?

For Explanation:
* If yes, please provide (1) the URL and (2) title of the policy document and (3) briefly describe.
* If ‘other’, please provide (1) a brief explanation to support your answer choice and (2) provide the URL and indicate the policy section which explicitly references open data.",4,Estonia national open data policy legislation transposition Open Data Directive,Estonian,5,Trusted List | Estonian Trusted List,https://sr.riik.ee/en/trusted-list/,"Trusted lists are essential elements in building trust among electronic market operators by allowing users to determine the qualified status and the status history of trust service providers and their services. The trusted lists of Member States include, as a minimum, information specified in Articles 1 and 2 of Commission Implementing Decision (EU) 2015/1505. Member States may include in the trusted lists information on non-qualified trust service providers, together with information related to the non-qualified trust services provided by them. It shall be clearly indicated that they are not qualified according to Regulation (EU) No 910/2014 (as amended by Regulation (EU) 2024/1183 of the European Parliament and Council of 11 April 2024, hereinafter eIDAS Regulation). Member States may include in the trusted lists information on nationally defined trust services of other types than those defined under Article 3(16) of eIDAS Regulation. It shall be clearly indicated that they are not qualified according to eIDAS Regulation.
...
The present list is the trusted list including information related to the qualified trust service providers which are supervised by Estonia, together with information related to the qualified trust services provided by them, in accordance with the relevant provisions laid down in eIDAS Regulation.
...
Trust service providers and trust services are included to the Estonian Trusted List in accordance with the following legislation:
...
- REGULATION (EU) No 910/2014 OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL(as amended by Regulation (EU) 2024/1183 of the European Parliament and Council of 11 April 2024, hereinafter eIDAS Regulation)
- Electronic Identification and Trust Services for Electronic Transactions Act(hereinafter EUTS)
...
According to Estonian law EUTS § 2, Information System Authority is the supervisory body as laid down in the eIDAS Regulation.
...
In order to be included to Estonian Trusted List, the trust service provider has to submit to Information System Authority a notification form and conformity assessment report for each trust service.
...
The procedure for conformity assessment of trust service providers and trust services are set out in the regulation„Trust service provider and trust service conformity assessment procedure“(only Estonian).
...
Information System Authority decides on an application after receipt of required data and documents:
...
Information System Authority enters a qualified or non-qualified trust service provider and trust service in the trusted list within ten days after the grant of the authorization.
...
Qualified or non-qualified trust service providers and trust services are entered in the trusted list for two years.",,exa
Estonia,P1,Policy,"Is there a national open data policy in your country and, if your country is an EU Member State, does this include a national legislation for the transposition of the Open Data Directive?

For Explanation:
* If yes, please provide (1) the URL and (2) title of the policy document and (3) briefly describe.
* If ‘other’, please provide (1) a brief explanation to support your answer choice and (2) provide the URL and indicate the policy section which explicitly references open data.",4,Estonia national open data policy legislation transposition Open Data Directive,Estonian,6,"EESTI: TURU- JA MAJANDUSUURINGUD, AVALIKU ARVAMUSE UURINGUD JA STATISTIKA STATISTILINE ANDMEBAAS (STATISTICAL INFORMATION SERVICE) 2",https://riigihanked.riik.ee/rhr/api/public/v1/notice/4207626/html,"EESTI: TUR
...
- JA MAJANDUSUURINGUD, AVALIKU ARVAMUSE U
...
UD JA STATISTIKASTATISTILINE ANDMEBAAS (STATISTICAL INFORMATION SERVICE) 2
...
Direktiiv 2014/24/EL",,exa
Estonia,P1,Policy,"Is there a national open data policy in your country and, if your country is an EU Member State, does this include a national legislation for the transposition of the Open Data Directive?

For Explanation:
* If yes, please provide (1) the URL and (2) title of the policy document and (3) briefly describe.
* If ‘other’, please provide (1) a brief explanation to support your answer choice and (2) provide the URL and indicate the policy section which explicitly references open data.",4,Estonia national open data policy legislation transposition Open Data Directive,Estonian,7,EESTI: ANDMETEENUSED RIIGIKONTROLLI RMKA ANDMESTIKU LIIDESTAMINE RIIGIHANGETE REGISTRI X-TEE ANDMETEENUSEGA,https://riigihanked.riik.ee/rhr/api/public/v1/notice/4311218/html,"Pealkiri: Riigikontrolli RMKA andmestiku liidestamine riigihangete registri X-tee andmeteenusega
...
Kirjeldus: Hanke eesmärgiks on riigihangete registri andmevoo automatiseerimine riigi raamatupidamise aastaaruande õigsuse ja tehingute seaduslikkuse auditi (RMKA) andmestikus. Teenuse kirjeldus: 1. andmete transformatsioonide teostamine RMKA andmestiku ETL/DWH keskkondades ning sidumine analüütilise töölauaga „ARUANNE: RP009, RP004, FITEK ja HANKED“ Tableau serveris; 2. andmete transformatsioonide teostamine RMKA andmestiku ETL/DWH keskkondades ning sidumine riigihangete analüüsi prototüübiga, analüütiliste vaadete kuvamine Tableau serveris; 3. Tableau serveris automaatselt uueneva riigihangete registri toorandmete andmeallika (datasource) loomine; 4. ajalooliste hangete lisamine andmeallikale ja töölaudadele.
...
Direktiiv 2014/24/EL
...
: Riigikontrolli RMKA andmestiku liidestamine riigihangete registri X-tee andmeteenusega
...
Kirjeldus: Hanke eesmärgiks on riigihangete registri andmevoo automatiseerimine riigi raamatupidamise aastaaruande õigsuse ja tehingute seaduslikkuse auditi (RMKA) andmestikus. Teenuse kirjeldus: 1. andmete transformatsioonide teostamine RMKA andmestiku ETL/DWH keskkondades ning sidumine analüütilise töölauaga „ARUANNE: RP009, RP004, FITEK ja HANKED“ Tableau serveris; 2. andmete transformatsioonide teostamine RMKA andmestiku ETL/DWH keskkondades ning sidumine riigihangete analüüsi prototüübiga, analüütiliste vaadete kuvamine Tableau serveris; 3. Tableau serveris automaatselt uueneva riigihangete registri toorandmete andmeallika (datasource) loomine; 4. ajalooliste hangete lisamine andmeallikale ja töölaudadele.",,exa
Estonia,P1,Policy,"Is there a national open data policy in your country and, if your country is an EU Member State, does this include a national legislation for the transposition of the Open Data Directive?

For Explanation:
* If yes, please provide (1) the URL and (2) title of the policy document and (3) briefly describe.
* If ‘other’, please provide (1) a brief explanation to support your answer choice and (2) provide the URL and indicate the policy section which explicitly references open data.",4,Estonia national open data policy legislation transposition Open Data Directive,Estonian,8,Estonia has amended its Commercial Code,https://www.e-resident.gov.ee/blog/posts/estonia-has-amended-its-commercial-code-heres-how-that-affects-e-residents/,"Estonia has amended its Commercial Code
...
Estonia’s amended Commercial Code comes into force from 15 January 2018. It confirms for the first time that the management board of an Estonian company does not have to reside inside Estonia.
...
Estonia’s Parliament, Riigikogu, approved these changes in 2017 to support both our e-⁠resident community and Estonians living around the world.
...
include new rules on the
...
Other examples of measures to increase trust include the use of our secure digital identities, minimum share capital requirements, and publicly available company data.
...
In addition, all Estonian companies now have to provide a contact person in Estonia too. Here’s the key text of the new rules and a quick explanation of what they mean:
...
(1) An undertaking, including a foreign company that has a branch in Estonia, may designate a person to whom the procedural documents of the undertaking and the declarations of intent addressed to the undertaking may be delivered in Estonia (hereinafter contact person). Upon delivery of a procedural document or declaration of intent to the contact person, the respective procedural document or declaration of intent is deemed to have been delivered also to the undertaking.
...
(2) If the management board of a company or a body substituting therefor is located in a foreign state, the company must designate a contact person specified in subsection (1) of this section. In such case, only a notary, notary’s office, advocate, law office, sworn auditor, audit firm, tax representative of a non-resident for the purposes of the Taxation Act or a trust and company service provider specified in § 8 of the Money Laundering and Terrorist Financing Prevention Act may be designated a contact person. The address of the contact person shall be considered the address of the company in such case.
...
(3) If a member of the management board or a body substituting therefor, the partner, shareholder or procurator of a company has a residence in Estonia, one of the persons specified in the same section may be designated a contact person specified in subsection (2) of this section.
...
(5) The name or business name, personal identification code or registry code, residence or registered office, and address of the contact person, and the Estonian address for delivery of the procedural documents of the undertaking and the declarations of intent addressed to the undertaking shall be submitted to the commercial register. The digitally signed or notarised consent of the contact person for his or her entry in the commercial register as the contact person is also submitted to the registrar.
...
These rules affect your company’s Articles of Association because that’s where your company’s address and contact person are explained. Your company’s Articles of Association are first submitted when you establish your company and then resubmitted when you make changes to the structure of your company (such as by changing board members or the address).
...
If you are already running an Estonian company then these new rules give Estonia’s Business Registry the power to request that you appoint a local contact person. If so, you would be notified and be given enough time to comply.
...
At present though, these rules will now be applied when you establish your company or alter its Articles of Association. Existing company owners are unlikely to be affected in the near future.",2018-01-12T08:51:03.000Z,exa
Estonia,P1,Policy,"Is there a national open data policy in your country and, if your country is an EU Member State, does this include a national legislation for the transposition of the Open Data Directive?

For Explanation:
* If yes, please provide (1) the URL and (2) title of the policy document and (3) briefly describe.
* If ‘other’, please provide (1) a brief explanation to support your answer choice and (2) provide the URL and indicate the policy section which explicitly references open data.",5,Eesti avatud andmete seadus ja Euroopa Liidu direktiivi rakendamine,Estonian,1,Eesti: Uurimis- ja arendustöö nõustamisteenused PRIA andmestrateegia konsultatsiooniteenused,https://riigihanked.riik.ee/rhr/api/public/v1/notice/4786798/html,"Teave Euroopa Liidu vahendite kohta
...
ELi vahendite täiendavad üksikasjad: Hankelepingu täitmist rahastatakse „Euroopa Liidu ühtekuuluvus- ja siseturvalisuspoliitika fondide rakenduskavade vahenditest 2021–27 (ReM Digipöörde kava Andmestrateegia).",,exa
Estonia,P1,Policy,"Is there a national open data policy in your country and, if your country is an EU Member State, does this include a national legislation for the transposition of the Open Data Directive?

For Explanation:
* If yes, please provide (1) the URL and (2) title of the policy document and (3) briefly describe.
* If ‘other’, please provide (1) a brief explanation to support your answer choice and (2) provide the URL and indicate the policy section which explicitly references open data.",5,Eesti avatud andmete seadus ja Euroopa Liidu direktiivi rakendamine,Estonian,2,Usaldusteenus | Eesti usaldusnimekiri,https://sr.riik.ee/et/usaldusteenus/,"Käesolev nimekiri on usaldusnimekiri, mis sisaldab teavet Eesti järelevalve all olevate usaldusteenuse osutajate kohta ja usaldusteenuste kohta, mida nad osutavad, kooskõlas eIDAS määruse asjaomaste sätetega.
...
Usaldusteenuse osutajad ja usaldusteenused kantakse Eesti usaldusnimekirja vastavalt järgnevale regulatsioonile:
...
- Euroopa Parlamendi ja nõukogu määrus (EL) nr 910/2014(muudetud määrusega (EL) 2024/1183 – edaspidi kokkuvõtvalt „eIDAS“ määrus)
- E-identimise ja e-tehingute usaldusteenuste seadus(edaspidi EUTS)
...
Tulenevalt EUTS § 2 täidab eIDAS-s sätestatud järelevalveasutuse ülesandeid Riigi Infosüsteemi Amet.
...
Eesti usaldusnimekirja kandmiseks esitab usaldusteenuse osutaja Riigi Infosüsteemi Ametile iga usaldusteenuse kohta taotluse vormi ja vastavushindamisasutuse koostatud vastavushindamisaruande.
...
Nõuded usaldusteenuse osutaja ja usaldusteenuse vastavushindamise kohta on toodud Majandus- ja taristuministri määruses „ Usaldusteenuse osutaja ja usaldusteenuse vastavushindamise kord“.
...
Riigi Infosüsteemi Amet lahendab taotluse pärast nõuetekohaste andmete ja dokumentide saamist:
...
1. esmakordse loa taotluse korral 80 päeva jooksul;
2. korduva loa taotluse korral 50 päeva jooksul.
...
Loa väljastamise korral kannab Riigi Infosüsteemi Amet usaldusteenuse osutaja ja usaldusteenuse usaldusnimekirja kümne päeva jooksul.
...
Nõuetele vastav kvalifitseeritud või kvalifitseerimata usaldusteenuse osutaja / usaldusteenus kantakse usaldusnimekirja kaheks aastaks.
...
- Usaldusteenuse esmakordse usaldusnimekirja kandmise eest tasutakse riigilõivu 1030 € iga usald
...
eenuse kohta;
- Usaldusteenuse korduva usaldusnimekirja kandmise eest tasutakse riigilõivu 770 € iga usaldusteenuse kohta;
- Usaldusteenuse osutaja või teenuste
...
mete muutmise taotluse läbivaatamise eest tasutakse riigilõivu
...
65 €.",,exa
Estonia,P1,Policy,"Is there a national open data policy in your country and, if your country is an EU Member State, does this include a national legislation for the transposition of the Open Data Directive?

For Explanation:
* If yes, please provide (1) the URL and (2) title of the policy document and (3) briefly describe.
* If ‘other’, please provide (1) a brief explanation to support your answer choice and (2) provide the URL and indicate the policy section which explicitly references open data.",5,Eesti avatud andmete seadus ja Euroopa Liidu direktiivi rakendamine,Estonian,3,EESTI: ANDMETEENUSED RIIGIKONTROLLI RMKA ANDMESTIKU LIIDESTAMINE RIIGIHANGETE REGISTRI X-TEE ANDMETEENUSEGA,https://riigihanked.riik.ee/rhr/api/public/v1/notice/4311218/html,"# EESTI: ANDMETEENUSEDRIIGIKONTROLLI RMKA ANDMESTIKU LIIDESTAMINE RIIGIHANGETE REGISTRI X-TEE ANDMETEENUSEGA
...
Pealkiri: Riigikontrolli RMKA andmestiku liidestamine riigihangete registri X-tee andmeteenusega
...
Kirjeldus: Hanke eesmärgiks on riigihangete registri andmevoo automatiseerimine riigi raamatupidamise aastaaruande õigsuse ja tehingute seaduslikkuse auditi (RMKA) andmestikus. Teenuse kirjeldus: 1. andmete transformatsioonide teostamine RMKA andmestiku ETL/DWH keskkondades ning sidumine analüütilise töölauaga „ARUANNE: RP009, RP004, FITEK ja HANKED“ Tableau serveris; 2. andmete transformatsioonide teostamine RMKA andmestiku ETL/DWH keskkondades ning sidumine riigihangete analüüsi prototüübiga, analüütiliste vaadete kuvamine Tableau serveris; 3. Tableau serveris automaatselt uueneva riigihangete registri toorandmete andmeallika (datasource) loomine; 4. ajalooliste hangete lisamine andmeallikale ja töölaudadele.
...
Direktiiv 2014/24/EL
...
Pealkiri: Riigikontrolli RMKA andmestiku liidestamine riigihangete registri X-tee andmeteenusega
...
Kirjeldus: Hanke eesmärgiks on riigihangete registri andmevoo automatiseerimine riigi raamatupidamise aastaaruande õigsuse ja tehingute seaduslikkuse auditi (RMKA) andmestikus. Teenuse kirjeldus: 1. andmete transformatsioonide teostamine RMKA andmestiku ETL/DWH keskkondades ning sidumine analüütilise töölauaga „ARUANNE: RP009, RP004, FITEK ja HANKED“ Tableau serveris; 2. andmete transformatsioonide teostamine RMKA andmestiku ETL/DWH keskkondades ning sidumine riigihangete analüüsi prototüübiga, analüütiliste vaadete kuvamine Tableau serveris; 3. Tableau serveris automaatselt uueneva riigihangete registri toorandmete andmeallika (datasource) loomine; 4. ajalooliste hangete lisamine andmeallikale ja töölaudadele.
...
Vahendusorganisatsioon: Riigihangete vaidlustuskomisjon
...
Organisatsioon, mis annab lisateavet hankemenetluse kohta: Riigikontroll
...
Organisatsioon, millele laekuvad osalemistaotlused: Riigikontroll
...
Sender: Riigihangete
...
metlik nimi: Riigikontroll
...
Ametlik nimi: Riigihangete
...
Riik: Eesti",,exa
Estonia,P1,Policy,"Is there a national open data policy in your country and, if your country is an EU Member State, does this include a national legislation for the transposition of the Open Data Directive?

For Explanation:
* If yes, please provide (1) the URL and (2) title of the policy document and (3) briefly describe.
* If ‘other’, please provide (1) a brief explanation to support your answer choice and (2) provide the URL and indicate the policy section which explicitly references open data.",5,Eesti avatud andmete seadus ja Euroopa Liidu direktiivi rakendamine,Estonian,4,Usaldusteenus | Eesti usaldusnimekiri,https://sr.riik.ee/et.html,"Usaldusnimekirjad on olul
...
komponendid, mis aitavad
...
usaldust e-turul tegutsejate seas, võimaldades
...
ajatel kind
...
milline on usaldusteenuse osutajate ja nende teenuste kvalifitseeritud staatus praegu ja mill
...
on see olnud
...
arem. Liikmesriikide usaldusnimekirjad peavad sisaldama vähemalt komisjoni rakendusotsuse (EL) 2015/1505 artiklites
...
1 ja 2 osutatud teavet. Liikmesriigid võivad lisada usaldusnimekirja teavet kvalifitseerimata usaldusteenuse osutajate ja nende osutatavate kvalifitseerimata usaldusteenuste kohta. Sellisel juhul tuleb selgelt märkida, et need ei ole kvalifitseeritud vastavalt määrusele (EL) nr 910/2014 (muudetud määrusega (EL) 2024/1183 – edaspidi kokkuvõtvalt „eIDAS määrus“). Liikmesriig
...
võivad lisada usaldusnimekirja teavet muud liiki riigisiseselt kindlaksmääratud usaldusteenuste kohta kui need, mis on määratletud määruse eIDAS määruse artikli 3 lõike 16 alusel. Sellisel juhul tuleb selgelt märkida, et need ei ole kvalifitseeritud vastavalt eIDAS määrusele.
...
Käesolev nimekiri on usaldusnimekiri, mis sisaldab teavet Eesti järelevalve all olevate usaldusteenuse osutajate kohta ja usaldusteenuste kohta, mida nad osutavad, kooskõlas eIDAS määruse asjaomaste sätetega.
...
Usaldusteenuse osutajad ja usaldusteenused kantakse Eesti usaldusnimekirja vastavalt järgnevale regulatsioonile:
...
- E-identimise ja e-tehingute usaldusteenuste seadus(edaspidi EUTS)
- Euroopa Parlamendi ja nõukogu määrus (EL) nr 910/2014(muudetud määrusega (EL) 2024/1183 – edaspidi kokkuvõtvalt „eIDAS“ määrus)
...
Tulenevalt EUTS § 2 täidab eIDAS-s sätestatud järelevalveasutuse ülesandeid Riigi Infosüsteemi Amet.
...
Eesti usaldusnimekirja kandmiseks esitab usaldusteenuse osutaja Riigi Infosüsteemi Ametile iga usaldusteenuse kohta taotluse vormi ja vastavushindamisasutuse koostatud vastavushindamisaruande.
...
Nõuded usaldusteenuse osutaja ja usaldusteenuse vastavushindamise kohta on toodud Majandus- ja taristuministri määruses „ Usaldusteenuse osutaja ja usaldusteenuse vastavushindamise kord“.
...
Riigi Infosüsteemi Amet lahendab taotluse pärast nõuetekohaste andmete ja dokumentide saamist:
...
1. korduva loa taotluse korral 50 päeva jooksul.
2. esmakordse loa taotluse korral 80 päeva jooksul;
...
Loa väljastamise korral kannab Riigi Infosüsteemi Amet usaldusteenuse osutaja ja usaldusteenuse usaldusnimekirja kümne päeva jooksul.
...
Nõuetele vastav kvalifitseeritud või kvalifitseerimata usaldusteenuse osutaja / usaldusteenus kantakse usaldusnimekirja kaheks aastaks.",,exa
Estonia,P1,Policy,"Is there a national open data policy in your country and, if your country is an EU Member State, does this include a national legislation for the transposition of the Open Data Directive?

For Explanation:
* If yes, please provide (1) the URL and (2) title of the policy document and (3) briefly describe.
* If ‘other’, please provide (1) a brief explanation to support your answer choice and (2) provide the URL and indicate the policy section which explicitly references open data.",5,Eesti avatud andmete seadus ja Euroopa Liidu direktiivi rakendamine,Estonian,5,EESTI: ANDMETEENUSED ANDMEAIDA PILVETEENUSE OSTMINE,https://riigihanked.riik.ee/rhr/api/public/v1/notice/4431838/html,"# EESTI: ANDMETEENUSEDANDMEAIDA PILVETEENUSE OSTMINE
...
Ametlik nimi: AKTSIASELTS EESTI LOTO
...
Direktiiv 2014/24/EL
...
Organisatsioon, mis annab lisateavet hankemenetluse kohta: AKTSIASELTS EESTI LOTO
...
## 8. Organisatsioonid
...
Ametlik nimi: AKTSIASELTS EESTI LOTO",,exa
Estonia,P1,Policy,"Is there a national open data policy in your country and, if your country is an EU Member State, does this include a national legislation for the transposition of the Open Data Directive?

For Explanation:
* If yes, please provide (1) the URL and (2) title of the policy document and (3) briefly describe.
* If ‘other’, please provide (1) a brief explanation to support your answer choice and (2) provide the URL and indicate the policy section which explicitly references open data.",5,Eesti avatud andmete seadus ja Euroopa Liidu direktiivi rakendamine,Estonian,6,Html,https://riigihanked.riik.ee/rhr/api/public/v1/notice/3945633/html,"Kirjeldus: Hankeobjektiks on kutselise kalapüügi registri (KIR, edaspidi register) ja kutselise kalapüügiga seotud andmete kogumiseks kasutatavate kliendirakenduste (PERK, ERS) ja aruandlustarkvara (SAP BO) arendus- ja hooldustööd. Maaeluministeerium on kutselise kalapüügi registri vastutav töötleja. Registri pidamise ja andmete kogumise, töötlemise ja analüüsi aluseks on Eesti riigisisesed ja Euroopa Liidu ühise kalanduspoliitika õigusraamistikust tulenevate kalapüügi ja kala liikumise ahela etappidega seotud andmete haldamise nõuete täitmine
...
Pealkiri: Pakkumuse esitamise ettepanek „Kutselise kalapüügi registri (KIR) ja kutselise kalapüügiga seotud andmete kogumiseks kasutatavate kliendirakenduste ja aruandlustarkvara arendus-
...
hooldustööd“ hankes
...
Kirjeldus: Hankeobjektiks on kutselise kalapüügi registri (KIR, edaspidi register) ja kutselise kalapüügiga seotud andmete kogumiseks kasutatavate kliendirakenduste (PERK, ERS) ja aruandlustarkvara (SAP BO) arendus- ja hooldustööd. Maaeluministeerium on kutselise kalapüügi registri vastutav töötleja. Registri pidamise ja andmete kogumise, töötlemise ja analüüsi aluseks on Eesti riigisisesed ja Euroopa Liidu ühise kalanduspoliitika õigusraamistikust tulenevate kalapüügi ja kala liikumise ahela etappidega seotud andmete haldamise nõuete täitmine
...
Hankeid rahastatakse vähemalt osaliselt Euroopa Liidu vahenditest
...
Hanke suhtes kohaldatakse riigihankelepingut (GPA).",,exa
Estonia,P1,Policy,"Is there a national open data policy in your country and, if your country is an EU Member State, does this include a national legislation for the transposition of the Open Data Directive?

For Explanation:
* If yes, please provide (1) the URL and (2) title of the policy document and (3) briefly describe.
* If ‘other’, please provide (1) a brief explanation to support your answer choice and (2) provide the URL and indicate the policy section which explicitly references open data.",5,Eesti avatud andmete seadus ja Euroopa Liidu direktiivi rakendamine,Estonian,7,EESTI: TARKVARA ARENDUSTEENUSED ANDMEANALÜÜTIKA LAHENDUSTE ARENDUS- JA HOOLDUSTÖÖD,https://riigihanked.riik.ee/rhr/api/public/v1/notice/4311238/html,"Teave Euroopa Liidu vahendite kohta
...
ELi vahendite täiendavad üksikasjad: Rahastatakse erinevatest Euroopa Liidu vahenditest. Juhul kui hankelepingut rahastatakse Euroopa Liidu vahenditest, tehakse vastav märge minikonkursi alusdokumentides ja/või tellimuses.
...
Organisatsioon, mis annab lisateavet hankemenetluse kohta: Rahandusministeeriumi Infotehnoloogiakeskus
...
Organisatsioon
...
le laekuvad osalemistaotlused
...
Rahandusministeeriumi Infotehnoloogiakeskus",,exa
