country,question_id,dimension,question,retrieval_query,retrieval_rank,similarity_score,adjusted_similarity_score,rerank_bonus,source_question_id,source_title,source_url,source_saved_path,source_file_type,chunk_id,chunk_index,chunk_text,chunk_length_words
Estonia,I2,Impact,"Are there any processes in place to monitor the level of reuse of your country's open data?
 
For Explanation:
* If yes, please (1) briefly describe these processes and (2) provide the URLs to support the answer.","Impact | I2 | Are there any processes in place to monitor the level of reuse of your country's open data?
 
For Explanation:
* If yes, please (1) briefly describe these processes and (2) provide the URLs to support the answer.",1,0.6975754499435425,0.6975754499435425,0.0,P2,Andmete ja tehisintellekti valge raamat 2024-2030,https://mkm.ee/sites/default/files/documents/2024-02/Tehisintellekti%20ja%20andmete%20valge%20raamat%202024-2030.pdf,debug_estonia_rerun\downloads\P2\doc_6.pdf,pdf,Estonia_P2_67,67,"ja andmeanalüüsi järjekindla kvaliteedi ja tõhususe kasvuga toetavate tegevuste tähtsuse vähenemist. Selle muutuse (andmepõhise organisatsiooni digipöörde) süsteemseks jälgimiseks, sh keskse ressursivaj aduse muutuse hindamiseks (ehk „Eesti riigi ressursside efektiivseks kasutamiseks“) on tarvis aastatel 2024–2025 olemasolevate juhiste ja rahvusvahelise praktika baasil välja töötada andmehalduse terviklik toimimismudel ja küpsushindamise raamistik ning võ tta need kasutusele vähemalt avalikus, aga kasvavalt ka erasektoris. Süsteemne andmehaldus on andmepõhise ühiskonna oluliseks eelduseks. Efektiivne andmemajandus, andmete vahetamine ja taaskasutus saab toimida ainult siis, kui erinevate osapoolte poolt hallatavad andmed on üheselt mõistetavalt korrastatud, kirjeldatud, avalikustatud, kontrollitud kvaliteediga ning varustatud andmete taaskasutust toetava dokumentatsiooni ja toega. MKM koos Statistikaameti, RIA ja teiste partneritega on alates 2020. aastast tegelenud aktiivselt andmehalduse juhiste loomise, koolituste pakkumise ja andmehaldurite võrgustiku arendamisega. Hindamaks nende tegevuste mõju ja täiendava sisendi saamiseks vi is MKM 2022. aasta lõpus läbi lühikaardistuse, mille käigus uuriti mh andmehalduse hetkeseisu asutustes. Kaardistuse tulemusel on asutuste peamisteks probleemideks: 34 • andmehalduse alaste teadmiste ja praktiliste oskuste puudumine ja • vähene süsteemsus andmehalduse organiseerimisel ja tegevuste elluviimisel. Näiteks ei ole 2023. aasta seisuga pea 70% kaardistatud asutustes defineeritud andmetega seotud",180
Estonia,I2,Impact,"Are there any processes in place to monitor the level of reuse of your country's open data?
 
For Explanation:
* If yes, please (1) briefly describe these processes and (2) provide the URLs to support the answer.","Impact | I2 | Are there any processes in place to monitor the level of reuse of your country's open data?
 
For Explanation:
* If yes, please (1) briefly describe these processes and (2) provide the URLs to support the answer.",2,0.68983393907547,0.68983393907547,0.0,P2,Andmete ja tehisintellekti valge raamat 2024-2030,https://mkm.ee/sites/default/files/documents/2024-02/Tehisintellekti%20ja%20andmete%20valge%20raamat%202024-2030.pdf,debug_estonia_rerun\downloads\P2\doc_6.pdf,pdf,Estonia_P2_89,89,"ja oskama andmeid organisatsiooni kasuks tööle panna. Otsustustasanditel tuleb arvestada, et andmekasutusest lähtuv positiivne mõju ilmneb alles siis kui kriitiline hulk andmeid on saavutanud piisava küpsustaseme ja neid kasutatakse. 43 6.2 Krativäeline riik ja ühiskond 6.2.1. Avalik sektor Aastaks 2030 on tulemus: • Eestis saab avaliku sektoriga kõik asjad aetud tehisintellektil põhinevate lahenduste ja vestluskrattide võrgustiku abil. Nii saab kasutaja tarbida kõiki avalikke teenuseid ilma eriteadmisteta, kasutades selleks mistahes enam levinud suhtlusviisi või kanalit ja seadet; • Eesti avaliku sektori töötajad omavad ajakohaseid teadmisi tehisintellektist, sellega kaasnevatest riskidest, võimalustest ja rakendamisega seotud põhimõtetest; • Tagatud on süsteemne lähenemine TI valdkonnale ning loodud valdkonna eest vastutavad rollid kõigis haldusalades ja asutustes ning kavandatud valdkonnaga seotud transformatsiooni jaoks vajalikud tegevused; • Eesti avalik sektor on eesrinnas tehisintellekti rakendamisel, lähtudes sealhulgas investeeringute majanduslikku mõju, panust organisatsiooni ja riigi edukasse toimimisse ning säästva arengu eesmärke. Tulemuste saavutamiseks teeme järgnevat: • Kõigis avaliku sektori organisatsioonides on vajalik luua TI rakendamise plaan ja kavandada selle elluviimine. Vähemalt ministeeriumite tasemel on vajalik määrata valdkonna eest vastutav isik hiljemalt 2025. aastaks; • Loome andmete ja TI kompetentsikeskuse, mis",180
Estonia,I2,Impact,"Are there any processes in place to monitor the level of reuse of your country's open data?
 
For Explanation:
* If yes, please (1) briefly describe these processes and (2) provide the URLs to support the answer.","Impact | I2 | Are there any processes in place to monitor the level of reuse of your country's open data?
 
For Explanation:
* If yes, please (1) briefly describe these processes and (2) provide the URLs to support the answer.",3,0.6897099018096924,0.6897099018096924,0.0,P2,MANAGEMENT STRATEGY?,https://digikogu.taltech.ee/et/Download/da54b67d-17e9-4df0-b5d4-1fff8d77d515,debug_estonia_rerun\downloads\P2\doc_7.pdf,pdf,Estonia_P2_6,6,"impact. Most research in this area has consisted of conceptual papers, descriptions of the empirical uses of open data or the design of technology and systems for harnessing the power of open data. 5 The aim to be achieved with the article is to c ontributie to fill earlier mentioned problem . This article identifies the significance of open data and the resulting challenges imposed by the widespread lack of specific open data policies. The artcile also provides an explanation of the existing systems used in Estonian governance to ensure access t o open information, but also highlights the shortcomings, before it finally makes proposals on how to improve open data disclosure practices in Estonia. The hypothesis for this article is that governments need to disclose via platforms its open data to ensure its transparency to its citizens. In this article, document analysis is used as a method of collecting qualitative data. Secondary data will be used through literature reviews and articles composed by other authors. This article consists of four main chapters and in addition a chapter with proposals.",180
Estonia,I2,Impact,"Are there any processes in place to monitor the level of reuse of your country's open data?
 
For Explanation:
* If yes, please (1) briefly describe these processes and (2) provide the URLs to support the answer.","Impact | I2 | Are there any processes in place to monitor the level of reuse of your country's open data?
 
For Explanation:
* If yes, please (1) briefly describe these processes and (2) provide the URLs to support the answer.",4,0.6834421157836914,0.6834421157836914,0.0,P2,MANAGEMENT STRATEGY?,https://digikogu.taltech.ee/et/Download/da54b67d-17e9-4df0-b5d4-1fff8d77d515,debug_estonia_rerun\downloads\P2\doc_7.pdf,pdf,Estonia_P2_3,3,"dramatically both domestically and EU -wide. This paper analyses the importance of open data, the problem of the lack of open data policies, provide an overview of existing systems used by the governance of Estonia to ensure access to open information, and make proposals on how to improve open data disclosure practices in Estonia. Qualitative research methods are used to write this paper. Secondary data will be used through literature reviews and articles composed by other authors. Keywords: access to information, data protection, Estonia, GDPR, open data, open data policies 4 INTRODUCTION Following master thesis is formatted as an article. This article has been pubilshed in the TalTech Journal of European Studies (ISSN 2228 -0596) in May 2022. The article is published in co - authorship of the master student Elsa-Maria Tropp and supervisors Dr. Thomas Hoffmann and Dr. Archil Chochia. The master student is the first author and conducted the main part of the research guided by supervisors. The European Convention on Human Rights implies in its article 10 that the state has an obligation to guarantee the right",180
Estonia,I2,Impact,"Are there any processes in place to monitor the level of reuse of your country's open data?
 
For Explanation:
* If yes, please (1) briefly describe these processes and (2) provide the URLs to support the answer.","Impact | I2 | Are there any processes in place to monitor the level of reuse of your country's open data?
 
For Explanation:
* If yes, please (1) briefly describe these processes and (2) provide the URLs to support the answer.",5,0.6809029579162598,0.6809029579162598,0.0,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_136,136,"Kas ja kuidas hoiab teie haldusala ennast kursis muutuvate andmehaldus regulatsioonide ja parimate praktikatega? Kas lähenemine on pigem reaktiivne või proaktiivne? 12. Millised uued trendid või tehnoloogiad võivad andmehaldust teie arvates tulevikus mõjutada? 66 5.3 Appendix 2 - Non-exclusive licence for reproduction and publication of a graduation thesis1 I Liisbeth Laasik 1. Grant Tallinn University of Technology free licence (non -exclusive licence) for my thesis “Data Governance in the Estonian Government Sector: The Motives and Strategies for Implementation”, supervised by Innar Liiv 1.1. to be reproduced for the purposes of preservation and electronic publication of the graduation thesis, incl. to be entered in the digital collection of the library of Tallinn University of Technology until expiry of the term of copyright; 1.2. to be published via the web of Tallinn University of Technology, incl. to be entered in the digital collection of the library of Tallinn University of Technology until expiry of the term of copyright. 2. I am aware that the author also retains the rights specified in clause 1 of the non - exclusive licence. 3. I confirm",180
Estonia,I2,Impact,"Are there any processes in place to monitor the level of reuse of your country's open data?
 
For Explanation:
* If yes, please (1) briefly describe these processes and (2) provide the URLs to support the answer.","Impact | I2 | Are there any processes in place to monitor the level of reuse of your country's open data?
 
For Explanation:
* If yes, please (1) briefly describe these processes and (2) provide the URLs to support the answer.",6,0.601292610168457,0.6612926125526428,0.06000000238418579,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_55,55,"and policy makers, the most common data use cases highlighted were fulfilling the objectives of the institution or a specific field, which directly relates to another recurring answer, which is setting metrics in place for these objectives and monitoring the fulfilment of these metrics. In addition, policymaking using data was cited as a key use case, while the undersecretaries brought out that policy impact evaluation as one of the most difficult challenges. Day -to-day operational work and strategic planning, including budget decisions, were also mentioned as an important data use case. Data governance representatives additionally brought out making data publicly accessible as open data an important use case and using data for research and innovation, either in the public sector or by academia or private sector. Quality and trustworthiness of data From all interviewees were asked questions regarding data quality and it was a topic where everyone could participate and give examples from real life, some in more detail than others. The representatives of the data governance unit had different assessments of the current situation of data quality in the",180
Estonia,I2,Impact,"Are there any processes in place to monitor the level of reuse of your country's open data?
 
For Explanation:
* If yes, please (1) briefly describe these processes and (2) provide the URLs to support the answer.","Impact | I2 | Are there any processes in place to monitor the level of reuse of your country's open data?
 
For Explanation:
* If yes, please (1) briefly describe these processes and (2) provide the URLs to support the answer.",7,0.6362268328666687,0.6362268328666687,0.0,P2,Estonian data portal | RIA,https://www.ria.ee/en/state-information-system/data-based-governance-and-reuse-data/estonian-data-portal,debug_estonia_rerun\downloads\P2\doc_3.html,html,Estonia_P2_9,9,"will be able to make data-driven decisions and reduce the costs associated with duplicated data collection and responding to queries; students and researchers can use the data for research and for developing new solutions and technologies; companies can develop new business models, products, and services based on open data; the media can rely on high-quality information, thereby raising public awareness and promoting transparent governance; citizens gain a better understanding of how the state functions and use applications relying on open data to make their daily lives easier. Access to data subject to restrictions is limited in accordance with the procedure laid down by law, but such data may also be reused under certain conditions, for example, to avoid multiple requests for the same data. Examples of data with restricted access include: personal data; information relating to business, trade, and corporate secrets. To enable the reuse of data, public sector bodies are required to: provide access to open data in a manner suitable to them in accordance with the Public Information Act, and where possible, in a machine-readable as well as",180
Estonia,I2,Impact,"Are there any processes in place to monitor the level of reuse of your country's open data?
 
For Explanation:
* If yes, please (1) briefly describe these processes and (2) provide the URLs to support the answer.","Impact | I2 | Are there any processes in place to monitor the level of reuse of your country's open data?
 
For Explanation:
* If yes, please (1) briefly describe these processes and (2) provide the URLs to support the answer.",8,0.628973662853241,0.628973662853241,0.0,P2,Estonia’s Digital Agenda,https://mkm.ee/media/6970/download,debug_estonia_rerun\downloads\P2\doc_4.pdf,pdf,Estonia_P2_79,79,"reuse of data with the aim of supporting the improved accessibility and reuse of data, including the use of confidential data for scientific purposes, the availability of open data and consent-based data processing. Activities: + Separate software developed for digital government which is funded using taxpayers’ money and includes intellectual property of the public sector is published with an open source license – as long as it is not significant with regard to national security. + The development of digital government relies on an architectural principles that allow for reuse. Solutions created for the Estonian state based on this can be adapted more easily both with regard to business and technology (including by means of cloud technology), increasing the export of digital government solutions. + All machine-readable open data are available and reused as actively as possible. 31 Estonia’s Digital Agenda 2030 7 . Empowering digital change in public sector The continued development of technology keeps creating new opportunities Current situation: + Paper-based service provision has been replaced with digital services in Estonia but we can put digital solutions to",180
Estonia,I27,Impact,"Is any data on the economic impact (e.g. GDP, employment, productivity, innovation,  new businesses created etc.) of open data available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify what kind of data source proves this impact and provide the URLs to this data.","Impact | I27 | Is any data on the economic impact (e.g. GDP, employment, productivity, innovation,  new businesses created etc.) of open data available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify what kind of data source proves this impact and provide the URLs to this data.",1,0.6959009766578674,0.6959009766578674,0.0,P2,MANAGEMENT STRATEGY?,https://digikogu.taltech.ee/et/Download/da54b67d-17e9-4df0-b5d4-1fff8d77d515,debug_estonia_rerun\downloads\P2\doc_7.pdf,pdf,Estonia_P2_6,6,"impact. Most research in this area has consisted of conceptual papers, descriptions of the empirical uses of open data or the design of technology and systems for harnessing the power of open data. 5 The aim to be achieved with the article is to c ontributie to fill earlier mentioned problem . This article identifies the significance of open data and the resulting challenges imposed by the widespread lack of specific open data policies. The artcile also provides an explanation of the existing systems used in Estonian governance to ensure access t o open information, but also highlights the shortcomings, before it finally makes proposals on how to improve open data disclosure practices in Estonia. The hypothesis for this article is that governments need to disclose via platforms its open data to ensure its transparency to its citizens. In this article, document analysis is used as a method of collecting qualitative data. Secondary data will be used through literature reviews and articles composed by other authors. This article consists of four main chapters and in addition a chapter with proposals.",180
Estonia,I27,Impact,"Is any data on the economic impact (e.g. GDP, employment, productivity, innovation,  new businesses created etc.) of open data available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify what kind of data source proves this impact and provide the URLs to this data.","Impact | I27 | Is any data on the economic impact (e.g. GDP, employment, productivity, innovation,  new businesses created etc.) of open data available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify what kind of data source proves this impact and provide the URLs to this data.",2,0.6331982612609863,0.6931982636451721,0.06000000238418579,P2,MANAGEMENT STRATEGY?,https://digikogu.taltech.ee/et/Download/da54b67d-17e9-4df0-b5d4-1fff8d77d515,debug_estonia_rerun\downloads\P2\doc_7.pdf,pdf,Estonia_P2_20,20,"as an open system and interacts with its surroundings, rather than reinforcing current procedures. The release of data is expected to have several advantages, including boosting innovation and fostering economic growth. Not only should data be made public, but it should also be actively searched for feedback on how to improve government (Janssen, Charalabidis & Zuiderwijk, 2012, p. 260). 11 3. The obligation to disclose open data in Estonian law Estonia is among the leading countries in the world in the field of e -governance (Kerikmäe & Nyman-Metcalf, 2020b, p. 31; Salumaa-Lepik, Kerikmäe & Nisu, 2021). A friendly political and economic environment that has been created in Estonia for ICT entrepreneurs—whether they are seeking commercial profit, developing technological innovations, advancing knowledge, or promoting civil initiatives—is one of the key drivers that helps Estonia advance in developing and launching different open government projec ts (Hoffmann, 2020a; Kassen, 2019, p. 569; Kerikmäe, Hoffmann & Chochia, 2018; Kerikmäe, Mölder & Chochia, 2019). As a developed e-state, Estonia has been collecting and continues to collect an abundant amount of data about its citizens. Data",180
Estonia,I27,Impact,"Is any data on the economic impact (e.g. GDP, employment, productivity, innovation,  new businesses created etc.) of open data available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify what kind of data source proves this impact and provide the URLs to this data.","Impact | I27 | Is any data on the economic impact (e.g. GDP, employment, productivity, innovation,  new businesses created etc.) of open data available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify what kind of data source proves this impact and provide the URLs to this data.",3,0.6289565563201904,0.6289565563201904,0.0,P2,Andmete ja tehisintellekti valge raamat 2024-2030,https://mkm.ee/sites/default/files/documents/2024-02/Tehisintellekti%20ja%20andmete%20valge%20raamat%202024-2030.pdf,debug_estonia_rerun\downloads\P2\doc_6.pdf,pdf,Estonia_P2_22,22,"Paljud valitsused ja avaliku sektori asutused on teinud suuri edusamme andmete kättesaadavuse suurendamisel. Avaandmetena on kättesaadavaks tehtud laiaulatuslikke kvaliteetseid andmestikke, mis sisaldavad infot riigi juhtimise, rahastamise, ruumilise asukoha, keskkonna ja muude valdkondade kohta. Kvaliteetsete andmete kättesaadavus soodustab innovatsiooni, majanduskasvu ja läbipaistvust ning võimaldab kodanikel, teadlastel ja ettevõtetel kasutada andmeid paremate otsuste tegemiseks. Euroopa Liidu avaandmete turumahuks hinnatakse 2025. aastaks kuni 334 miljardit eurot. Turumaht kasvab keskmiselt aastas 15,9% ning avaandmed moodustavad 49% kõigist töödeldavast andmetest – omades seeläbi keskset rolli andmepõhises ühiskonnas. Üks silmatorkavamaid suundumusi on tehisintellekti laialdane kasutuselevõtt. Tehisintellektisüsteemid muutuvad üha nutikamaks ja võimekamaks ning võimaldavad automatiseerida protsesse, analüüsida suuri ja keerukaid andmekogumeid, tuvastada mustreid, ennustada tulevasi sündmusi ning teha kvaliteetsemaid otsuseid. Automaatika ja protsesside optimeerimine on viinud tootlikkuse, kvaliteedi ja tarnekindluse suurenemiseni paljudes sektorites. Tehisintellekti laialdane kasutamine võib muuta tööturu dünaamikat ja n õuda tööjõult uusi oskusi ja kohanemi svõimet. Samal ajal on kasvavalt traditsioonilised lihtsa käsitöö põhised töökohad ohus. Viimaste aastate muudatuste valguses ennustatakse kuni 300 miljoni 8 töökoha kadu arenenud riikides. Tehisintellekt on muutnud inimeste suhtlust, igapäevaelu ja haridust, tuues kaasa eetilised dilemmad, nagu algoritmiline eelarvamus,",180
Estonia,I27,Impact,"Is any data on the economic impact (e.g. GDP, employment, productivity, innovation,  new businesses created etc.) of open data available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify what kind of data source proves this impact and provide the URLs to this data.","Impact | I27 | Is any data on the economic impact (e.g. GDP, employment, productivity, innovation,  new businesses created etc.) of open data available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify what kind of data source proves this impact and provide the URLs to this data.",4,0.6050881743431091,0.6250881552696228,0.019999980926513672,P2,Andmete ja tehisintellekti valge raamat 2024-2030,https://mkm.ee/sites/default/files/documents/2024-02/Tehisintellekti%20ja%20andmete%20valge%20raamat%202024-2030.pdf,debug_estonia_rerun\downloads\P2\doc_6.pdf,pdf,Estonia_P2_24,24,"vähendada otsuste ettevalmistamiseks kuluvat aega. Samuti aitab andmete kasutamine kaasa avaliku sektori suuremale läbipaistvusele ja toetab usaldusväärsust, võimaldab raha kokku hoida ja vähendada bürokraatiat. Andmete kasutamine on muutunud oluliseks ka poliitikakujundamises. Kvaliteetsed ja ajakohased andmed aitavad valitsustel paremini mõista ja seniselt ki iremini lahendada ühiskonna probleeme mitmetes valdkondades nagu julgeolek, tervishoid, haridus, keskkonna hoid, siseturvalisus ja majandusareng. Lisaks võimaldab 8 https://www.key4biz.it/wp-content/uploads/2023/03/Global-Economics-Analyst_-The-Potentially-Large-Effects-of- Artificial-Intelligence-on-Economic-Growth-Briggs_Kodnani.pdf 9 https://www.europarl.europa.eu/thinktank/en/document.html?reference=EPRS_BRI(2020)652086 15 andmepõhine otsustamine organisatsioonidel tugineda enda toimimises faktidele ja tõenditele, mitte ainult intuitsioonile või varasematele praktikatele. See aitab parandada otsuste kvaliteeti, maandada riske ja optimeerida kulusid. Selle najal on rahvusvaheline andmevahetus muutumas üha olulisemaks eriti julgeoleku, küberturvalisuse, keskkonna - ja tervishoiu valdkondades. Globaalsete probleemide lahendamiseks on vaja andmete jagamist ja tihedat piiriülest koostööd. Andmete efektiivse kasutuse oluliseks võimaldajaks on süsteemne a ndmehaldus. Asutused ja ettevõtted tunnetavad järjest enam vajadust juhtida süsteemselt andmete kvaliteeti, tagada andmete kiire leitavus ning võimalikult lihtne taaskasutatavus. Seda kõige saab aga saavutada ainult siis kui organisatsioonil on hea ülevaade oma andmevaradest , selgelt on määratud andmete kvaliteedi, avalikustamise ja kasutajate toetamise eest vastutavad rollid ja nende täpsed ülesanded. Efektiivse andmehalduse aluseks on",180
Estonia,I27,Impact,"Is any data on the economic impact (e.g. GDP, employment, productivity, innovation,  new businesses created etc.) of open data available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify what kind of data source proves this impact and provide the URLs to this data.","Impact | I27 | Is any data on the economic impact (e.g. GDP, employment, productivity, innovation,  new businesses created etc.) of open data available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify what kind of data source proves this impact and provide the URLs to this data.",5,0.5550268888473511,0.5950269103050232,0.04000002145767212,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_114,114,"only benefit the government institutions in the performance of their duties, but also reflects the quality of services provided to citizens and businesses. 5.1 Future research Implementation of data governance in the Estonian public sector has potential for future research. In the course of the study, the intervention of data governance in various processes of the organization, such as the development of IT systems and service s, emerged. It could be explored what are the potential points of contact for cooperation in the development process, which in the long run could reduce the problems of data governance and management. In addition, the expansion of research into public sector data governance practices in other EU countries would provide better clarity on the opportunities and obstacles for the development of interoperability and cross-border data exchange. 54 References [1] T. C. Redman and A. B. Godfrey, Data Quality for the Information Age, 1st ed. USA: Artech House, Inc., 1997. [2] Dama International, DAMA-DMBOK: Data Management Body of Knowledge (2nd Edition). Denville, NJ, USA: Technics Publications, LLC, 2017. [3] Ministry of Economic Affairs and",180
Estonia,I27,Impact,"Is any data on the economic impact (e.g. GDP, employment, productivity, innovation,  new businesses created etc.) of open data available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify what kind of data source proves this impact and provide the URLs to this data.","Impact | I27 | Is any data on the economic impact (e.g. GDP, employment, productivity, innovation,  new businesses created etc.) of open data available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify what kind of data source proves this impact and provide the URLs to this data.",6,0.5077105760574341,0.5877105593681335,0.07999998331069946,I2,Estonian companies have high levels of transparency | E-Residency,https://www.e-resident.gov.ee/blog/posts/heres-why-estonian-companies-have-high-levels-of-transparency/,debug_estonia_rerun\downloads\I2\doc_2.html,html,Estonia_I2_11,11,"isn’t the only reason that this data is useful though. In addition, it helps when conducting market research on a wider industry. This is already possible now, but the Estonian Tax and Customs Board is also investing in improved processes for the collection and analysis of data so that entrepreneurs have access to valuable economic information in real-time. As mentioned earlier though, all this only relates to company data so why did the name and birth date of an e-⁠resident become publicly available? Understanding company ownership is absolutely fundamental information for a transparent business environment so if you choose to create an Estonian company then you are choosing to make your full name and date of birth public as part of that company data. The contact details you choose to submit to the Business Registry will also be public company data so bear that in mind if you use a personal email address and want that to remain private. If you submit it as company data then it would not, for example, be covered by GDPR in the same way",180
Estonia,I27,Impact,"Is any data on the economic impact (e.g. GDP, employment, productivity, innovation,  new businesses created etc.) of open data available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify what kind of data source proves this impact and provide the URLs to this data.","Impact | I27 | Is any data on the economic impact (e.g. GDP, employment, productivity, innovation,  new businesses created etc.) of open data available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify what kind of data source proves this impact and provide the URLs to this data.",7,0.5077105760574341,0.5877105593681335,0.07999998331069946,P22,Estonian companies have high levels of transparency | E-Residency,https://www.e-resident.gov.ee/blog/posts/heres-why-estonian-companies-have-high-levels-of-transparency/,debug_estonia_rerun\downloads\P22\doc_6.html,html,Estonia_P22_11,11,"isn’t the only reason that this data is useful though. In addition, it helps when conducting market research on a wider industry. This is already possible now, but the Estonian Tax and Customs Board is also investing in improved processes for the collection and analysis of data so that entrepreneurs have access to valuable economic information in real-time. As mentioned earlier though, all this only relates to company data so why did the name and birth date of an e-⁠resident become publicly available? Understanding company ownership is absolutely fundamental information for a transparent business environment so if you choose to create an Estonian company then you are choosing to make your full name and date of birth public as part of that company data. The contact details you choose to submit to the Business Registry will also be public company data so bear that in mind if you use a personal email address and want that to remain private. If you submit it as company data then it would not, for example, be covered by GDPR in the same way",180
Estonia,I27,Impact,"Is any data on the economic impact (e.g. GDP, employment, productivity, innovation,  new businesses created etc.) of open data available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify what kind of data source proves this impact and provide the URLs to this data.","Impact | I27 | Is any data on the economic impact (e.g. GDP, employment, productivity, innovation,  new businesses created etc.) of open data available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify what kind of data source proves this impact and provide the URLs to this data.",8,0.5557412505149841,0.5757412314414978,0.019999980926513672,P2,,https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919,debug_estonia_rerun\downloads\P2\doc_8.pdf,pdf,Estonia_P2_10,10,"placed on data and its governance. In 2022 , the Ministry of Economic Affairs and Communications of Estonia (MKM) conducted a data strategy survey among the government institutions of Estonia to map the current situation in various data areas , which included the assessment of data governance and its current coordination in the organizations. 37 out of 55 organizations participated in the survey, and the findings are a valuable input for national coordination and development in the field of data govern ance, management, open data and other data developments like artificial intelligence ( AI) initiatives. The results of the survey 12 highlighted that many of the government organizations have room to improve the internal processes of the institution to develop frameworks, processes and activities related to data governance [3]. According to the Ministry of Foreign Affairs of Estonia (MFA), the lack of data governance practices lies both in understanding the additional value that data governance brings to a government organization and in the knowledge of how to start implementing data governance. The aim of the thesis is to identify and",180
